valid_start_utc,pm25_ug_m3
2023-03-22 13:00:00+00:00,6.650631070137024
2023-03-22 14:00:00+00:00,6.01239013671875
2023-03-22 15:00:00+00:00,5.523480335871379
2023-03-22 16:00:00+00:00,5.233319679896037
2023-03-22 17:00:00+00:00,4.984036405881246
2023-03-22 18:00:00+00:00,4.5940249760945635
2023-03-22 19:00:00+00:00,4.279033203919728
2023-03-22 20:00:00+00:00,4.068109969298045
2023-03-22 21:00:00+00:00,4.0124640464782715
2023-03-22 22:00:00+00:00,4.202482481797536
2023-03-22 23:00:00+00:00,4.5825061202049255
2023-03-23 00:00:00+00:00,5.220116416613261
2023-03-23 01:00:00+00:00,6.718183517456055
2023-03-23 02:00:00+00:00,9.372477014859518
2023-03-23 03:00:00+00:00,11.074764887491861
2023-03-23 04:00:00+00:00,12.577956636746725
2023-03-23 05:00:00+00:00,14.405959169069925
2023-03-23 06:00:00+00:00,16.612826387087505
2023-03-23 07:00:00+00:00,18.03387115399043
2023-03-23 08:00:00+00:00,18.60826861858368
2023-03-23 09:00:00+00:00,19.079864422480266
2023-03-23 10:00:00+00:00,20.11660893758138
2023-03-23 11:00:00+00:00,21.444503664970398
2023-03-23 12:00:00+00:00,20.707260449727375
2023-03-23 13:00:00+00:00,20.9354731241862
2023-03-23 14:00:00+00:00,21.58107630411784
