valid_start_utc,pm25_ug_m3
2023-03-02 13:00:00+00:00,19.519001324971516
2023-03-02 14:00:00+00:00,21.350135803222656
2023-03-02 15:00:00+00:00,23.350854714711506
2023-03-02 16:00:00+00:00,17.842702229817707
2023-03-02 17:00:00+00:00,11.607667227586111
2023-03-02 18:00:00+00:00,8.633256256580353
2023-03-02 19:00:00+00:00,7.834200541178386
2023-03-02 20:00:00+00:00,7.530697723229726
2023-03-02 21:00:00+00:00,7.69105339050293
2023-03-02 22:00:00+00:00,7.5230079889297485
2023-03-02 23:00:00+00:00,8.633582015832266
2023-03-03 00:00:00+00:00,11.766061007976532
2023-03-03 01:00:00+00:00,13.895432154337565
2023-03-03 02:00:00+00:00,17.373547712961834
2023-03-03 03:00:00+00:00,22.871888021628063
2023-03-03 04:00:00+00:00,30.29058200120926
2023-03-03 05:00:00+00:00,39.16373634338379
2023-03-03 06:00:00+00:00,48.72107934951782
2023-03-03 07:00:00+00:00,58.06410217285156
2023-03-03 08:00:00+00:00,66.02829217910767
2023-03-03 09:00:00+00:00,71.87699143091838
2023-03-03 10:00:00+00:00,75.84633286794026
2023-03-03 11:00:00+00:00,78.30174287160237
2023-03-03 12:00:00+00:00,79.44767920176189
2023-03-03 13:00:00+00:00,79.60005569458008
2023-03-03 14:00:00+00:00,80.14386494954427
