valid_start_utc,pm25_ug_m3
2023-03-28 13:00:00+00:00,51.87103271484375
2023-03-28 14:00:00+00:00,49.39977423350016
2023-03-28 15:00:00+00:00,48.50420379638672
2023-03-28 16:00:00+00:00,41.55679885546366
2023-03-28 17:00:00+00:00,32.19294738769531
2023-03-28 18:00:00+00:00,30.23431905110677
2023-03-28 19:00:00+00:00,30.89867862065633
2023-03-28 20:00:00+00:00,27.305110772450764
2023-03-28 21:00:00+00:00,22.871304035186768
2023-03-28 22:00:00+00:00,19.863396008809406
2023-03-28 23:00:00+00:00,19.20314876238505
2023-03-29 00:00:00+00:00,19.17973454793294
2023-03-29 01:00:00+00:00,21.949260473251343
2023-03-29 02:00:00+00:00,25.44632848103841
2023-03-29 03:00:00+00:00,28.350281715393066
2023-03-29 04:00:00+00:00,31.809038877487183
2023-03-29 05:00:00+00:00,35.46340147654215
2023-03-29 06:00:00+00:00,39.07536753018697
2023-03-29 07:00:00+00:00,42.29067540168762
2023-03-29 08:00:00+00:00,42.571268240610756
2023-03-29 09:00:00+00:00,39.451756278673805
2023-03-29 10:00:00+00:00,36.842439691225685
2023-03-29 11:00:00+00:00,34.31237669785818
2023-03-29 12:00:00+00:00,30.021317839622498
2023-03-29 13:00:00+00:00,26.225804646809895
2023-03-29 14:00:00+00:00,24.256088495254517
