valid_start_utc,pm25_ug_m3
2023-03-23 13:00:00+00:00,34.55483531951904
2023-03-23 14:00:00+00:00,34.50980035463969
2023-03-23 15:00:00+00:00,21.632323185602825
2023-03-23 16:00:00+00:00,15.052870273590088
2023-03-23 17:00:00+00:00,12.428047895431519
2023-03-23 18:00:00+00:00,11.094342132409414
2023-03-23 19:00:00+00:00,10.299634277820587
2023-03-23 20:00:00+00:00,9.395369152228037
2023-03-23 21:00:00+00:00,8.948880513509115
2023-03-23 22:00:00+00:00,8.6499432126681
2023-03-23 23:00:00+00:00,8.292368610699972
2023-03-24 00:00:00+00:00,7.97821847597758
2023-03-24 01:00:00+00:00,8.868819574515024
2023-03-24 02:00:00+00:00,11.969748159249624
2023-03-24 03:00:00+00:00,16.30989138285319
2023-03-24 04:00:00+00:00,21.8582862218221
2023-03-24 05:00:00+00:00,27.893404324849445
2023-03-24 06:00:00+00:00,31.69509760538737
2023-03-24 07:00:00+00:00,35.50837357838949
2023-03-24 08:00:00+00:00,39.23906548817953
2023-03-24 09:00:00+00:00,41.99149068196615
2023-03-24 10:00:00+00:00,43.02661339441935
2023-03-24 11:00:00+00:00,42.212193727493286
2023-03-24 12:00:00+00:00,39.83737723032633
2023-03-24 13:00:00+00:00,36.60919666290283
2023-03-24 14:00:00+00:00,33.43468427658081
