valid_start_utc,pm25_ug_m3
2023-03-04 13:00:00+00:00,100.93421586354573
2023-03-04 14:00:00+00:00,99.41816107432048
2023-03-04 15:00:00+00:00,86.70685323079427
2023-03-04 16:00:00+00:00,53.79003397623698
2023-03-04 17:00:00+00:00,41.99067370096842
2023-03-04 18:00:00+00:00,33.626776377360024
2023-03-04 19:00:00+00:00,25.48562224706014
2023-03-04 20:00:00+00:00,18.61954116821289
2023-03-04 21:00:00+00:00,13.896294752756754
2023-03-04 22:00:00+00:00,11.60304327805837
2023-03-04 23:00:00+00:00,11.414511998494467
2023-03-05 00:00:00+00:00,12.619537353515625
2023-03-05 01:00:00+00:00,15.025092442830404
2023-03-05 02:00:00+00:00,17.294559478759766
2023-03-05 03:00:00+00:00,18.908226648966473
2023-03-05 04:00:00+00:00,19.480133096377056
2023-03-05 05:00:00+00:00,19.23875331878662
2023-03-05 06:00:00+00:00,18.95023822784424
2023-03-05 07:00:00+00:00,18.191618124643963
2023-03-05 08:00:00+00:00,16.908533732096355
2023-03-05 09:00:00+00:00,15.561904033025106
2023-03-05 10:00:00+00:00,14.733052472273508
2023-03-05 11:00:00+00:00,13.990478018919626
2023-03-05 12:00:00+00:00,13.559488813082377
2023-03-05 13:00:00+00:00,13.049782474835714
2023-03-05 14:00:00+00:00,12.578707377115885
