valid_start_utc,pm25_ug_m3
2023-03-19 13:00:00+00:00,95.87258466084798
2023-03-19 14:00:00+00:00,100.1722818215688
2023-03-19 15:00:00+00:00,77.00278544425964
2023-03-19 16:00:00+00:00,41.94483184814453
2023-03-19 17:00:00+00:00,28.006099700927734
2023-03-19 18:00:00+00:00,19.65713890393575
2023-03-19 19:00:00+00:00,13.02424947420756
2023-03-19 20:00:00+00:00,9.841511885325113
2023-03-19 21:00:00+00:00,8.532072087128958
2023-03-19 22:00:00+00:00,7.598622639973958
2023-03-19 23:00:00+00:00,7.495071729024251
2023-03-20 00:00:00+00:00,8.307477513949076
2023-03-20 01:00:00+00:00,10.067403475443522
2023-03-20 02:00:00+00:00,12.133151372273764
2023-03-20 03:00:00+00:00,13.335504611333212
2023-03-20 04:00:00+00:00,14.265481948852539
2023-03-20 05:00:00+00:00,14.775729576746622
2023-03-20 06:00:00+00:00,15.292957862218222
2023-03-20 07:00:00+00:00,16.051198085149128
2023-03-20 08:00:00+00:00,17.192176183064777
2023-03-20 09:00:00+00:00,18.16699727376302
2023-03-20 10:00:00+00:00,19.604780515034992
2023-03-20 11:00:00+00:00,20.81576891740163
2023-03-20 12:00:00+00:00,20.153783162434895
2023-03-20 13:00:00+00:00,17.974764108657837
2023-03-20 14:00:00+00:00,15.272485872109732
