valid_start_utc,pm25_ug_m3
2023-03-21 13:00:00+00:00,6.6212514241536455
2023-03-21 14:00:00+00:00,6.236652712027232
2023-03-21 15:00:00+00:00,6.258472442626953
2023-03-21 16:00:00+00:00,6.174415588378906
2023-03-21 17:00:00+00:00,6.723013877868652
2023-03-21 18:00:00+00:00,6.3049929936726885
2023-03-21 19:00:00+00:00,5.415214498837789
2023-03-21 20:00:00+00:00,4.8585258324941
2023-03-21 21:00:00+00:00,4.890155076980591
2023-03-21 22:00:00+00:00,4.963478624820709
2023-03-21 23:00:00+00:00,4.985290467739105
2023-03-22 00:00:00+00:00,5.02450434366862
2023-03-22 01:00:00+00:00,5.4508821566899615
2023-03-22 02:00:00+00:00,6.6758454243342085
2023-03-22 03:00:00+00:00,7.359643975893657
2023-03-22 04:00:00+00:00,6.291475613911946
2023-03-22 05:00:00+00:00,6.003496487935384
2023-03-22 06:00:00+00:00,6.313980956872304
2023-03-22 07:00:00+00:00,6.054008483886719
2023-03-22 08:00:00+00:00,5.312037259340286
2023-03-22 09:00:00+00:00,5.244102696577708
2023-03-22 10:00:00+00:00,5.408647537231445
2023-03-22 11:00:00+00:00,6.334385871887207
2023-03-22 12:00:00+00:00,7.22739056746165
2023-03-22 13:00:00+00:00,8.029802004496256
2023-03-22 14:00:00+00:00,8.392390688260397
