valid_start_utc,pm25_ug_m3
2023-03-30 13:00:00+00:00,6.945119261741638
2023-03-30 14:00:00+00:00,6.5052905678749084
2023-03-30 15:00:00+00:00,5.778181393941243
2023-03-30 16:00:00+00:00,5.283516883850098
2023-03-30 17:00:00+00:00,4.90644766887029
2023-03-30 18:00:00+00:00,4.8266117970148725
2023-03-30 19:00:00+00:00,4.937823375066121
2023-03-30 20:00:00+00:00,5.072805603345235
2023-03-30 21:00:00+00:00,5.257350047429402
2023-03-30 22:00:00+00:00,5.51983102162679
2023-03-30 23:00:00+00:00,5.741043309370677
2023-03-31 00:00:00+00:00,5.951463500658671
2023-03-31 01:00:00+00:00,7.432190954685211
2023-03-31 02:00:00+00:00,11.077909668286642
2023-03-31 03:00:00+00:00,15.43307097752889
2023-03-31 04:00:00+00:00,20.077105283737183
2023-03-31 05:00:00+00:00,23.813686450322468
2023-03-31 06:00:00+00:00,28.22506022453308
2023-03-31 07:00:00+00:00,33.538052241007485
2023-03-31 08:00:00+00:00,39.61315061648687
2023-03-31 09:00:00+00:00,45.37236726284027
2023-03-31 10:00:00+00:00,49.89401471614838
2023-03-31 11:00:00+00:00,52.27267702420553
2023-03-31 12:00:00+00:00,52.584582010904946
2023-03-31 13:00:00+00:00,53.24447902043661
2023-03-31 14:00:00+00:00,55.138216495513916
