valid_start_utc,pm25_ug_m3
2023-03-16 13:00:00+00:00,24.4170343875885
2023-03-16 14:00:00+00:00,24.549893697102863
2023-03-16 15:00:00+00:00,19.736043453216553
2023-03-16 16:00:00+00:00,16.732430458068848
2023-03-16 17:00:00+00:00,15.537061174710592
2023-03-16 18:00:00+00:00,14.738287766774496
2023-03-16 19:00:00+00:00,14.273808002471924
2023-03-16 20:00:00+00:00,14.532044887542725
2023-03-16 21:00:00+00:00,14.585684736569723
2023-03-16 22:00:00+00:00,14.747453133265177
2023-03-16 23:00:00+00:00,14.985999504725138
2023-03-17 00:00:00+00:00,15.542185505231222
2023-03-17 01:00:00+00:00,16.27910832564036
2023-03-17 02:00:00+00:00,17.356478571891785
2023-03-17 03:00:00+00:00,18.970409393310547
2023-03-17 04:00:00+00:00,21.59678800900777
2023-03-17 05:00:00+00:00,24.237412929534912
2023-03-17 06:00:00+00:00,27.751420338948567
2023-03-17 07:00:00+00:00,31.2062505086263
2023-03-17 08:00:00+00:00,33.83878401915232
2023-03-17 09:00:00+00:00,36.05190181732178
2023-03-17 10:00:00+00:00,36.92606600125631
2023-03-17 11:00:00+00:00,35.646576245625816
2023-03-17 12:00:00+00:00,35.33641393979391
2023-03-17 13:00:00+00:00,40.098062912623085
2023-03-17 14:00:00+00:00,46.595490177472435
