valid_start_utc,pm25_ug_m3
2023-03-08 13:00:00+00:00,42.72781366109848
2023-03-08 14:00:00+00:00,45.46625220775604
2023-03-08 15:00:00+00:00,38.32417392730713
2023-03-08 16:00:00+00:00,26.00220489501953
2023-03-08 17:00:00+00:00,23.403191407521565
2023-03-08 18:00:00+00:00,22.609219551086426
2023-03-08 19:00:00+00:00,21.717294057210285
2023-03-08 20:00:00+00:00,20.573227127393086
2023-03-08 21:00:00+00:00,19.914767424265545
2023-03-08 22:00:00+00:00,19.700556457042694
2023-03-08 23:00:00+00:00,19.28079718351364
2023-03-09 00:00:00+00:00,20.267654299736023
2023-03-09 01:00:00+00:00,20.924118002255756
2023-03-09 02:00:00+00:00,22.258214791615803
2023-03-09 03:00:00+00:00,26.52740208307902
2023-03-09 04:00:00+00:00,32.65700779358546
2023-03-09 05:00:00+00:00,40.505558947722115
2023-03-09 06:00:00+00:00,50.22275324662527
2023-03-09 07:00:00+00:00,60.35814122358958
2023-03-09 08:00:00+00:00,69.2016220887502
2023-03-09 09:00:00+00:00,77.24144999186198
2023-03-09 10:00:00+00:00,84.60080448786418
2023-03-09 11:00:00+00:00,90.86719385782878
2023-03-09 12:00:00+00:00,95.5990252494812
2023-03-09 13:00:00+00:00,98.15386851628621
2023-03-09 14:00:00+00:00,100.30940198898315
