valid_start_utc,pm25_ug_m3
2023-03-01 13:00:00+00:00,6.604586283365886
2023-03-01 14:00:00+00:00,7.040297826131185
2023-03-01 15:00:00+00:00,7.180475254853566
2023-03-01 16:00:00+00:00,6.040094077587128
2023-03-01 17:00:00+00:00,4.578840573628743
2023-03-01 18:00:00+00:00,3.5609000523885093
2023-03-01 19:00:00+00:00,3.186527411142985
2023-03-01 20:00:00+00:00,3.162440458933512
2023-03-01 21:00:00+00:00,3.075987368822098
2023-03-01 22:00:00+00:00,2.9389344652493796
2023-03-01 23:00:00+00:00,2.916954666376114
2023-03-02 00:00:00+00:00,3.4214186867078147
2023-03-02 01:00:00+00:00,5.022631327311198
2023-03-02 02:00:00+00:00,7.180261592070262
2023-03-02 03:00:00+00:00,9.800091425577799
2023-03-02 04:00:00+00:00,12.507240335146586
2023-03-02 05:00:00+00:00,14.443803826967875
2023-03-02 06:00:00+00:00,15.436634143193563
2023-03-02 07:00:00+00:00,15.458230376243591
2023-03-02 08:00:00+00:00,14.704355875651041
2023-03-02 09:00:00+00:00,14.091822862625122
2023-03-02 10:00:00+00:00,14.117485125859579
2023-03-02 11:00:00+00:00,14.316776831944784
2023-03-02 12:00:00+00:00,14.82060178120931
2023-03-02 13:00:00+00:00,15.72543211778005
2023-03-02 14:00:00+00:00,16.663100242614746
