valid_start_utc,pm25_ug_m3
2023-03-15 13:00:00+00:00,11.375780781110128
2023-03-15 14:00:00+00:00,12.261804143587748
2023-03-15 15:00:00+00:00,14.65643827120463
2023-03-15 16:00:00+00:00,14.612681150436401
2023-03-15 17:00:00+00:00,12.588183720906576
2023-03-15 18:00:00+00:00,10.932571252187094
2023-03-15 19:00:00+00:00,9.225120226542154
2023-03-15 20:00:00+00:00,7.8601938883463545
2023-03-15 21:00:00+00:00,6.74185186624527
2023-03-15 22:00:00+00:00,5.878857672214508
2023-03-15 23:00:00+00:00,5.401449839274089
2023-03-16 00:00:00+00:00,5.507429440816243
2023-03-16 01:00:00+00:00,6.6726382573445635
2023-03-16 02:00:00+00:00,8.72647794087728
2023-03-16 03:00:00+00:00,11.386792580286661
2023-03-16 04:00:00+00:00,14.459943930308023
2023-03-16 05:00:00+00:00,17.28403542439143
2023-03-16 06:00:00+00:00,19.845306396484375
2023-03-16 07:00:00+00:00,21.128959894180298
2023-03-16 08:00:00+00:00,21.026547769705456
2023-03-16 09:00:00+00:00,20.7558314204216
2023-03-16 10:00:00+00:00,21.19182840983073
2023-03-16 11:00:00+00:00,22.80622975031535
2023-03-16 12:00:00+00:00,24.81024678548177
2023-03-16 13:00:00+00:00,26.99829848607381
2023-03-16 14:00:00+00:00,29.323785146077473
