valid_start_utc,pm25_ug_m3
2023-03-26 13:00:00+00:00,29.089380900065105
2023-03-26 14:00:00+00:00,29.976818084716797
2023-03-26 15:00:00+00:00,27.392838795979817
2023-03-26 16:00:00+00:00,22.677271048227947
2023-03-26 17:00:00+00:00,17.953102111816406
2023-03-26 18:00:00+00:00,14.703214009602865
2023-03-26 19:00:00+00:00,13.391895294189453
2023-03-26 20:00:00+00:00,13.153545379638672
2023-03-26 21:00:00+00:00,12.43938954671224
2023-03-26 22:00:00+00:00,12.620543917020163
2023-03-26 23:00:00+00:00,13.05931282043457
2023-03-27 00:00:00+00:00,14.062910119692484
2023-03-27 01:00:00+00:00,16.571638147036236
2023-03-27 02:00:00+00:00,19.923430522282917
2023-03-27 03:00:00+00:00,23.750651359558105
2023-03-27 04:00:00+00:00,28.383381207784016
2023-03-27 05:00:00+00:00,32.91073226928711
2023-03-27 06:00:00+00:00,36.485905170440674
2023-03-27 07:00:00+00:00,38.609335581461586
2023-03-27 08:00:00+00:00,39.757834116617836
2023-03-27 09:00:00+00:00,39.88041877746582
2023-03-27 10:00:00+00:00,38.66334915161133
2023-03-27 11:00:00+00:00,34.563094774881996
2023-03-27 12:00:00+00:00,28.06982644399007
2023-03-27 13:00:00+00:00,20.869043986002605
2023-03-27 14:00:00+00:00,14.381170829137167
