valid_start_utc,pm25_ug_m3
2023-03-14 13:00:00+00:00,51.61557547251383
2023-03-14 14:00:00+00:00,51.04456329345703
2023-03-14 15:00:00+00:00,50.14678978919983
2023-03-14 16:00:00+00:00,42.49975589911143
2023-03-14 17:00:00+00:00,33.59284313519796
2023-03-14 18:00:00+00:00,26.963812569777172
2023-03-14 19:00:00+00:00,21.374261160691578
2023-03-14 20:00:00+00:00,15.844415744145712
2023-03-14 21:00:00+00:00,12.707131584485372
2023-03-14 22:00:00+00:00,11.969760735829672
2023-03-14 23:00:00+00:00,12.14283804098765
2023-03-15 00:00:00+00:00,12.73270034790039
2023-03-15 01:00:00+00:00,13.426165183385214
2023-03-15 02:00:00+00:00,13.982675552368164
2023-03-15 03:00:00+00:00,14.244160890579224
2023-03-15 04:00:00+00:00,15.117088079452515
2023-03-15 05:00:00+00:00,16.1683034102122
2023-03-15 06:00:00+00:00,16.632218917210896
2023-03-15 07:00:00+00:00,14.86844515800476
2023-03-15 08:00:00+00:00,12.650678634643555
2023-03-15 09:00:00+00:00,12.240383803844452
2023-03-15 10:00:00+00:00,12.528441111246744
2023-03-15 11:00:00+00:00,12.574543197949728
2023-03-15 12:00:00+00:00,12.179289042949677
2023-03-15 13:00:00+00:00,12.105779647827148
2023-03-15 14:00:00+00:00,13.224565049012503
