valid_start_utc,pm25_ug_m3
2023-03-24 13:00:00+00:00,18.399413347244263
2023-03-24 14:00:00+00:00,18.92079035441081
2023-03-24 15:00:00+00:00,14.666754285494486
2023-03-24 16:00:00+00:00,10.346295396486918
2023-03-24 17:00:00+00:00,8.16764066616694
2023-03-24 18:00:00+00:00,6.3772052526474
2023-03-24 19:00:00+00:00,5.528047800064087
2023-03-24 20:00:00+00:00,4.96851921081543
2023-03-24 21:00:00+00:00,4.664945046106975
2023-03-24 22:00:00+00:00,4.5466775099436445
2023-03-24 23:00:00+00:00,4.634595771630605
2023-03-25 00:00:00+00:00,5.382442156473796
2023-03-25 01:00:00+00:00,7.813377380371094
2023-03-25 02:00:00+00:00,11.00559933980306
2023-03-25 03:00:00+00:00,13.685038248697916
2023-03-25 04:00:00+00:00,16.60447323322296
2023-03-25 05:00:00+00:00,20.827359517415363
2023-03-25 06:00:00+00:00,25.001238743464153
2023-03-25 07:00:00+00:00,28.193660577138264
2023-03-25 08:00:00+00:00,30.087510267893474
2023-03-25 09:00:00+00:00,31.38391637802124
2023-03-25 10:00:00+00:00,32.54076115290324
2023-03-25 11:00:00+00:00,33.5251898765564
2023-03-25 12:00:00+00:00,34.4517453511556
2023-03-25 13:00:00+00:00,34.99904807408651
2023-03-25 14:00:00+00:00,35.841806491216026
