valid_start_utc,pm25_ug_m3
2023-03-29 13:00:00+00:00,23.87153098980586
2023-03-29 14:00:00+00:00,22.499846299489338
2023-03-29 15:00:00+00:00,20.041825314362843
2023-03-29 16:00:00+00:00,14.845600326855978
2023-03-29 17:00:00+00:00,9.18660040696462
2023-03-29 18:00:00+00:00,6.0182516773541765
2023-03-29 19:00:00+00:00,4.87566606203715
2023-03-29 20:00:00+00:00,4.261994500954946
2023-03-29 21:00:00+00:00,3.6398118336995444
2023-03-29 22:00:00+00:00,3.2336265246073403
2023-03-29 23:00:00+00:00,3.2015400330225625
2023-03-30 00:00:00+00:00,3.429208278656006
2023-03-30 01:00:00+00:00,4.257619579633077
2023-03-30 02:00:00+00:00,6.059864044189453
2023-03-30 03:00:00+00:00,7.525291085243225
2023-03-30 04:00:00+00:00,8.724310954411825
2023-03-30 05:00:00+00:00,8.981060028076172
2023-03-30 06:00:00+00:00,8.629347662130991
2023-03-30 07:00:00+00:00,8.192361414432526
2023-03-30 08:00:00+00:00,7.395563701788585
2023-03-30 09:00:00+00:00,6.532650947570801
2023-03-30 10:00:00+00:00,6.184560775756836
2023-03-30 11:00:00+00:00,6.309567769368489
2023-03-30 12:00:00+00:00,6.511802951494853
2023-03-30 13:00:00+00:00,6.8582960069179535
2023-03-30 14:00:00+00:00,6.670728991429011
